companyID,movieID,companyname
76490,13536,Sea Breeze Productions Inc.
306,20616,Twentieth Century Fox Film Corporation
2150,20616,Greenestreet Films
18619,20616,Cobalt Media Group
33433,20616,Furthur Films
89630,20616,Forrest Films
17080,79319,Mark Films Ltd.
306,16806,Twentieth Century Fox Film Corporation
5419,16806,Edgewood Productions
17610,15516,Lobster Enterprises
17611,15516,Sean S. Cunningham Films
17612,15516,The Night Co.
11955,9299,Sogepaq
18332,9299,Las Producciones del Escorpión S.L.
8411,10611,Metro-Goldwyn-Mayer (MGM)
5,12770,Columbia Pictures
23,12770,Imagine Entertainment
497,12770,Revolution Studios
356,4108,TF1 Films Productions
972,4108,Current Entertainment
5358,4108,Canal+
6896,4108,EuropaCorp
311,46466,Procirep
635,46466,Les Films Alain Sarde
2926,46466,Alexandre Films
5358,46466,Canal+
6705,46466,Filmfour
15671,46466,France 2 Cinéma
23447,46466,Studio Images 5
26446,46466,Conseil Général de l'Indre
60,9685,United Artists
4582,87481,Xi'an Film Studio
915,16370,Hollywood Pictures
8830,16370,Touchwood Pacific Partners 1
9195,18913,Touchstone Pictures
10282,18913,Silver Screen Partners IV
56975,18913,Betsy's Wedding
56976,18913,Martin Bregman Productions
8830,14361,Touchwood Pacific Partners 1
9195,14361,Touchstone Pictures
16466,41021,Producers Releasing Corporation (PRC)
9195,18943,Touchstone Pictures
10282,18943,Silver Screen Partners IV
8830,32685,Touchwood Pacific Partners 1
9195,32685,Touchstone Pictures
3811,64079,John Frankenheimer Productions Inc.
8411,64079,Metro-Goldwyn-Mayer (MGM)
6429,18477,Castle Hill Productions
20716,18477,VTC
15459,12262,Blood Relations Co.
9195,33506,Touchstone Pictures
3302,29515,Harbor Productions
12,41582,New Line Cinema
4,42633,Paramount Pictures
4559,26680,Zopix Company
9195,34086,Touchstone Pictures
10282,34086,Silver Screen Partners IV
12,11504,New Line Cinema
12,23470,New Line Cinema
69037,977,Murnau-Flaherty Productions
14150,233,Orion Pictures Corporation
14772,233,Warner Bros. Home Entertainment Group
8411,19049,Metro-Goldwyn-Mayer (MGM)
364,5506,The Rank Organisation
2650,5506,Ealing Studios
2650,32961,Ealing Studios
14377,32961,J. Arthur Rank Organisation
364,32568,The Rank Organisation
2650,32568,Ealing Studios
288,29698,BBC Films
4064,22244,Society Productions Inc.
4065,22244,Wild Street Pictures
2209,19460,I.N.C.A.A.
7100,19460,Patagonik Film Group
7680,19460,Tornasol Films
22133,19460,JEMPSA
27281,19460,Pol-Ka Producciones
191,575,Senator Film Produktion
330,575,Fanes Film
1107,575,Seven Pictures
52109,575,Typhoon
1171,10550,Epsilon Motion Pictures
1403,10550,Franchise Pictures
2755,10550,Dante Entertainment
20033,10550,Chris Lee Productions
76491,10550,SuperMega
76492,10550,MHF Erste Academy Film GmbH & Co. Produktions KG
43,9034,Fox Searchlight Pictures
4,9093,Paramount Pictures
14,9093,Miramax Films
12552,9093,Marty Katz Productions
14160,9093,Jaffilms Inc.
19477,9093,Dune Films
36612,9093,Belhaven Limited
191,9039,Senator Film Produktion
278,9039,Propaganda Films
4154,9039,Colombia Pictures
83,1958,France 2 Cinéma
147,1958,Fidélité Productions
183,1958,Le Studio Canal+
310,1958,Centre National de la Cinématographie
818,1958,Gimages 5
819,1958,Mars Films
4235,23550,R%26C Produzioni
4236,23550,Les Films Balenciaga
550,68569,Little Bird Films
843,68569,Werner Herzog Filmproduktion
1758,68569,Tatfilm Produktionsges. mbH
58093,318535,Roxbury Films
4730,11013,Slough Pond
4731,11013,double A Films
10342,129,Studio Ghibli
9195,11529,Touchstone Pictures
27,10771,DreamWorks SKG
49325,10771,Parkes+MacDonald Image Nation
67173,10771,Blue Train Productions
2152,44635,GreeneStreet Films
2154,31005,Punch Productions
9195,31005,Touchstone Pictures
13816,31005,Hyde Park Entertainment
41251,31005,Reveal Entertainment
41252,31005,Gran Via
13534,50123,First Look Pictures
36959,50123,Starz! Encore Entertainment
104,2110,Canal Plus
356,2110,TF1 Films Productions
480,2110,Tobis
963,2110,Destiny
6896,2110,EuropaCorp
3204,15173,Big Idea Productions
33,9533,Universal Pictures
8411,9533,Metro-Goldwyn-Mayer (MGM)
14582,38866,MediaTrade
26882,38866,Equinox Entertainment
26883,38866,Capri Films
1095,4107,Portman Entertainment Group
1898,4107,Bórd Scannán na hÉireann
2307,4107,Hell's Kitchen Films
14063,4107,Granada Television
14,10575,Miramax Films
932,10575,Mirage Enterprises
1972,10575,X-Filme Creative Pool
1093,15720,Shoreline Entertainment
3857,15720,Fireworks Pictures
12026,15720,Gold Circle Films
16647,15720,CineSon Entertainment
28761,15720,Pfilmco
35459,15720,TVA International
129,9260,Section Eight
185,9260,Pandora Cinema
5367,9260,Gaylord Films
6194,9260,Warner Bros.
21625,9260,H5B5 Media AG
2537,21828,Kennedy Miller Productions
882,1682,Toho Company
882,39462,Toho Company
882,18983,Toho Company
3582,18983,Jewell Enterprises Inc.
365,41971,Nelson Entertainment
4451,41971,Alive Productions
5386,33831,Black Marble Productions
16644,24348,IRE Productions
16645,24348,Santa Fe Institute for Regional Education
78455,24348,Canon Productions
28205,19140,"Samuel Goldwyn Company, The"
5,82545,Columbia Pictures
365,82545,Nelson Entertainment
82,37606,Renn Productions
8131,37606,Timothy Burrill Productions
1314,11868,Hammer Film Productions
8411,12921,Metro-Goldwyn-Mayer (MGM)
6194,19953,Warner Bros.
10418,53049,Demi-Monde Productions
7855,10772,B.R.C. Produzione S.r.l.
9232,10772,Tecisa
1242,77079,Reteitalia
1701,77079,Dania Film
2185,77079,National Cinematografica
14799,77079,Filmes International
4,74899,Paramount Pictures
4,12719,Paramount Pictures
55870,12719,60/80 Productions
441,25001,Columbia Pictures Corporation
4006,43438,Two Cities Films
1318,3092,Allied Film Makers
1319,3092,Beaver Films
441,4989,Columbia Pictures Corporation
7405,12590,Dimension Films
7503,12590,Protozoa Pictures
2253,7501,Lawrence Bender Productions
770,1809,Kingsgate Films
2,13768,Walt Disney Pictures
254,10994,Pandora Filmproduktion
1512,10994,John Wells Productions
5367,10994,Gaylord Films
6194,10994,Warner Bros.
12426,10994,Oleandor Productions
803,1430,Alliance Atlantis Communications
11104,1430,TiMe Film- und TV-Produktions GmbH
26136,1430,Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG
26137,1430,Dog Eat Dog Films
26138,1430,Iconolatry Productions Inc.
26139,1430,Salter Street Films International
26140,1430,United Broadcasting Inc.
371,40815,Cecchi Gori Group Tiger Cinematografica
5358,40815,Canal+
8799,40815,Alicéléo
5,8051,Columbia Pictures
12,8051,New Line Cinema
178,8051,Ghoulardi Film Company
83,70443,France 2 Cinéma
635,70443,Les Films Alain Sarde
694,70443,StudioCanal
10393,70443,Vertigo Films
16772,70443,Little Bear
16804,70443,France 3 Cinema
22182,70443,KC Medien
3287,12779,Screen Gems
13419,12779,SKA Films
57736,12779,Codi S.p.a.
4,15992,Paramount Pictures
158,15992,Spyglass Entertainment
9195,15992,Touchstone Pictures
246,1613,Film Council
803,1613,Alliance Atlantis Communications
1218,1613,The Film Consortium
1268,1613,Focus Films
1269,1613,Momentum Films
1270,1613,National Lottery
8582,1613,Canadian Film or Video Production Tax Credit (CPTC)
18620,1613,Artists Production Group (APG)
52619,1613,Fifty First Films
27,565,DreamWorks SKG
6363,565,BenderSpink
49325,565,Parkes+MacDonald Image Nation
58,14112,Sony Pictures Classics
278,14112,Propaganda Films
10565,14112,Good Machine
3918,15192,The Goatsingers
2636,49872,Tag Entertainment
67871,49872,Broomstick Entertainment
67872,49872,Majestic Film Partners
14,21925,Miramax Films
4596,21925,Qatsi Productions
16644,21925,IRE Productions
16645,21925,Santa Fe Institute for Regional Education
48081,16646,Ministry of Culture of the Russian Federation
70046,16646,"Hermitage Bridge Studio, The"
84473,16646,State Hermitage Museum
7036,37288,CJ Entertainment
11772,37288,Masulpiri Films
9195,12647,Touchstone Pictures
5844,12477,Bandai Visual
10342,12477,Studio Ghibli
12521,12477,Shinchosha Company
12,10285,New Line Cinema
17611,10285,Sean S. Cunningham Films
12252,19403,Chartoff-Winkler Productions
12253,19403,Carlino Productions
4,11009,Paramount Pictures
3978,11009,Robert Stigwood Organization (RSO)
4,10805,Paramount Pictures
1314,40064,Hammer Film Productions
4784,40064,Terra-Filmkunst
4,17496,Paramount Pictures
5538,40969,Sandy Howard Productions
10313,40969,Astral Bellevue Pathé
15758,40969,Triple T Productions
3978,76411,Robert Stigwood Organization (RSO)
8263,76411,EMI Films
56518,76411,Butterfly Valley N.Y.
599,5917,Solar Productions
4376,5917,First Artists
6194,5917,Warner Bros.
6194,33670,Warner Bros.
6194,47942,Warner Bros.
89143,47942,International Cinema
15672,44932,Heritage Enterprises Inc.
15673,44932,World Amusement Partnership #106
33,15668,Universal Pictures
8411,30709,Metro-Goldwyn-Mayer (MGM)
441,19429,Columbia Pictures Corporation
932,19429,Mirage Enterprises
33,140413,Universal Pictures
10437,11340,Lisa-Film
19775,11340,Derby Cinematografica
5982,42142,Bioskop Film
7024,42142,Sender Freies Berlin (SFB)
1819,11644,Cinema 77
8411,36133,Metro-Goldwyn-Mayer (MGM)
14,24124,Miramax Films
23094,24124,The Cropsy Venture
17668,34697,Par-Par Productions
1701,8691,Dania Film
2185,8691,National Cinematografica
15868,8691,Medusa Distribuzione
20997,6399,Take 1 Productions
31465,25773,Chosen Film Company
7961,19123,Gaumont International
13192,19123,Fideline Films
14188,19123,Conacite Uno
33,26560,Universal Pictures
56,26560,Amblin Entertainment
6804,225,"Zespól Filmowy ""X"""
12838,225,Film Polski
553,24274,Barclays Mercantile Industrial Finance
1382,33016,PolyGram Filmed Entertainment
22527,33016,Inter Planetary
2521,26444,Golden Harvest Company
16379,26444,Northshore Investments Ltd.
33,19114,Universal Pictures
664,17205,City Film
13549,17205,Golan-Globus Productions
16414,17205,The Cannon Group
4112,24740,American Cinema Productions
4255,10863,Kings Road Entertainment
306,31679,Twentieth Century Fox Film Corporation
16014,15900,F.O.D. Productions
16014,12237,F.O.D. Productions
16014,15901,F.O.D. Productions
16014,15902,F.O.D. Productions
16015,15902,K-Network
53,12579,Les Films du Carrosse
3823,12579,TF1 Films Production
4,85058,Paramount Pictures
734,23668,Producers Circle
4245,23668,Time-Life Television Productions
1138,70971,Filmways Pictures
1819,70971,Cinema 77
11333,70971,Geria Productions
92940,70971,Florin
33,25113,Universal Pictures
1950,28893,New World Pictures
5186,11646,The Australian Film Commission
8815,11646,R & R Films
356,5062,TF1 Films Productions
33,24634,Universal Pictures
664,75963,City Film
294,16124,New Zealand Film Commission
17087,16124,A.M.A. Film
94198,16124,Pork Pie Productions
94199,16124,New Zealand United
94200,16124,New Zealand Railways
94201,16124,New Zealand Motor Corporation
11493,21764,National Film Finance Corporation (NFFC)
13765,21764,Lake Films
13766,21764,Scottish Television (STV)
1763,22435,Europa Film
3221,22435,Sveriges Television (SVT)
7968,22435,Drakfilm
17609,22435,Triangelfilm
25967,22435,AB Ri-Film
6194,42149,Warner Bros.
14150,42149,Orion Pictures Corporation
441,37936,Columbia Pictures Corporation
4952,37936,Canadian Film Development Corporation (CFDC)
36555,37936,Famous Players
55005,37936,The Birthday Film Company
33,73247,Universal Pictures
14314,46364,Jupiter Film Productions
4,27016,Paramount Pictures
553,27016,Barclays Mercantile Industrial Finance
56519,27016,Red Stripe
6231,35685,London-Cannon Films
7358,35685,Cine Artist Film GmbH
77468,35685,Cine-Source
1584,38665,ITC Entertainment
101,265,Roxy Film
7333,265,Bayerischer Rundfunk (BR)
8658,265,Rialto Films
14309,265,CIP Filmproduktion GmbH
7025,2264,Westdeutscher Rundfunk (WDR)
29165,2264,Rialto Film
33352,2264,Trio Film
6194,21874,Warner Bros.
7965,21874,The Ladd Company
6194,41394,Warner Bros.
56931,47957,The Legend Lives Company
46568,31407,"Zespol Filmowy ""Perspektywa"""
441,63443,Columbia Pictures Corporation
20858,22171,Navaron Films
4,39874,Paramount Pictures
541,39874,Famous Players Ltd
4952,39874,Canadian Film Development Corporation (CFDC)
36778,39874,Secret Films
55642,25468,The Andre Company
55643,25468,Saga Productions Inc.
5,19507,Columbia Pictures
5,42146,Columbia Pictures
396,17450,SLM Production Group
8411,17450,Metro-Goldwyn-Mayer (MGM)
16192,17450,Hera Productions
4804,47886,Almena Films
4805,47886,Film Ventures International (FVI)
6082,47886,Filmirage
11480,47886,Montoro Productions Ltd.
22592,47886,Fort Films
7331,31646,Brouwersgracht Investments
7332,31646,Chako Film Company
12,14269,New Line Cinema
4664,41280,Jensen Farley Pictures
11616,41280,Barry & Enright Productions
79,9645,Village Roadshow Pictures
172,9645,NPV Entertainment
1786,9645,Dark Castle Entertainment
6194,9645,Warner Bros.
53238,9645,Ghost Ship Films Pty. Ltd.
4,9012,Paramount Pictures
746,9012,MTV Films
6328,9012,Dickhouse Productions
90661,9012,Lynch Siderow Productions
4367,13098,Roc-a-fella Films
7405,13098,Dimension Films
12007,13098,Rat Entertainment
66002,13098,Loud Films
33,13440,Universal Pictures
635,12454,Les Films Alain Sarde
10100,12454,Thin Man Films
328,41645,TLA Releasing
14,1360,Miramax Films
35,1360,Lions Gate Films
689,1360,Ventanarosa Productions
690,1360,Handprint Entertainment
2757,13441,Holedigger Films
30639,13441,Roger Dodger LLC
5302,45767,Christiano Film Group
11332,14626,La Sept-Arte
75482,14626,Tanaïs Productions
75483,14626,S.M. Films
2595,48155,The Associates & Aldrich Company
441,12208,Columbia Pictures Corporation
1482,12208,Famous Artists Productions
927,11905,Palace Pictures
15980,11905,Incorporated Television Company (ITC)
799,1941,Carlyle Productions
22136,26685,Murder Inc.
219,31918,The Mirisch Corporation
60,19662,United Artists
8792,19662,Pan Arts
441,8427,Columbia Pictures Corporation
2,9021,Walt Disney Pictures
889,9021,Outlaw Productions
12626,9021,Boxing Cat Films
238,28988,Rai Cinemafiction
54378,28988,Fabrica
54379,28988,Makhmalbaf Productions
694,13526,StudioCanal
2760,13526,Miracle Pictures
11371,13526,Palomar Pictures (II)
20719,13526,Manifest Film Company
1171,9280,Epsilon Motion Pictures
6370,9280,Quinta Communications
23,65,Imagine Entertainment
24,65,Mikona Productions GmbH & Co. KG
7449,10712,Clear Blue Sky Productions
12500,152023,Flatland Pictures
1403,10167,Franchise Pictures
3287,10167,Screen Gems
436,672,1492 Pictures
437,672,Heyday films
6194,672,Warner Bros.
803,16351,Alliance Atlantis Communications
805,16351,Serendipity Point Films
12800,16351,Ego Film Arts
299,542,Instituto Mexicano de Cinematografía
300,542,Alameda Films
301,542,Cinecolor-México
303,542,Cinecolor-Argentina
304,542,Artcam y Fonds Sud Cinéma
1030,36584,Magnolia Pictures
7036,33251,CJ Entertainment
7037,33251,Tube Entertainments
7832,25466,CiBy 2000
11736,25466,El Deseo S.A.
35,2165,Lions Gate Films
995,2165,Cinerenta Medienbeteiligungs KG
996,2165,Pearl Pictures
997,2165,Still Productions
364,25037,The Rank Organisation
11382,25037,The Archers
14029,25037,Independent Producers
1281,11617,Argosy Pictures
1432,11617,Republic Pictures
285,24909,Live Entertainment
694,24909,StudioCanal
1382,24909,PolyGram Filmed Entertainment
8488,18993,Ameran Films
3226,29229,Cloud Ten Pictures
8900,11880,Carousel Picture Company
9110,11880,The Noel Gay Motion Picture Company
16921,11880,Kismet Entertainment Group
46196,11880,The Victor Film Company
46197,11880,Luxembourg Film Fund
6318,63435,Brut Productions
6180,80849,Filmteknik
17593,80849,Filmhuset AS
36898,80849,Hungarian Filmproduction
4,1377,Paramount Pictures
1610,2528,CED Productions
5358,2528,Canal+
9209,2528,MK2 Productions
26194,2528,FR3 Films Production
93494,2528,Conseil Régional de Haute Normandie
93495,2528,Le Club des Investisseurs
93496,2528,Credit Lyonnais
93497,2528,Conseil Général de l'Eure
9,12716,Gaumont
3823,12716,TF1 Films Production
6962,12716,CNC
9,12717,Gaumont
3823,12717,TF1 Films Production
6962,12717,CNC
441,13888,Columbia Pictures Corporation
23808,13888,Price Entertainment
354,48524,Orly Films
1523,48524,Ciné Valse
1524,48524,DD Productions
3823,48524,TF1 Films Production
23469,48524,Societé d'Exploitation et de Distribution de Films (SEDIF)
559,10750,TriStar Pictures
1595,10750,Island World
46431,44247,Graduation
4,25566,Paramount Pictures
10308,25566,Dino De Laurentiis Company
8411,109962,Metro-Goldwyn-Mayer (MGM)
16778,109962,Jaquet
494,43089,AVCO Embassy Pictures
15099,43089,Essaness Pictures
15100,43089,Quest
41,47888,Orion Pictures
630,47888,IPC Films
6194,47888,Warner Bros.
1950,20472,New World Pictures
494,9538,AVCO Embassy Pictures
4952,9538,Canadian Film Development Corporation (CFDC)
6160,9538,Filmplan
6161,9538,Victor Solnicki Productions
6194,14664,Warner Bros.
11593,14664,Deliverance Productions
306,27997,Twentieth Century Fox Film Corporation
22959,49934,Union film
28713,49934,Sutjeska Film
44449,49934,Kinema Sarajevo
67032,49934,TV Sarajevo
75036,49934,SIZ za kinematografiju SR BiH
6194,84735,Warner Bros.
461,9317,Les Films Christian Fechner
11142,12528,Cinema Group Ventures
15706,12528,Phoenix (II)
41,47890,Orion Pictures
78905,47890,S & L Films
6617,69014,23 Giugno
4,21515,Paramount Pictures
11142,42371,Cinema Group Ventures
8411,26325,Metro-Goldwyn-Mayer (MGM)
20042,11524,Mann/Caan Productions
12252,32077,Chartoff-Winkler Productions
7576,36669,Eon Productions
33,17187,Universal Pictures
